title,authors,doi,venue,source,year,is_top_venue
Classification of Non-pharmaceutical Anti-COVID Interventions Based on Novel FTOPSIS-Sort Models,"['Alexander Radaev', 'Elif Haktanır', 'Boris Yatsalo', 'Cengiz Kahraman']",https://doi.org/10.1007/978-3-031-09173-5_9,Lecture notes in networks and systems,OpenAlex,2022,False
Transformation of socio-cultural values and traditions in the information age as a prerequisite for changes in the civic and political activity of Russian students,"['Anastasia V. Miklyaeva', 'Yuliya L. Proekt', 'V.V. Khoroshikh']",https://doi.org/10.33910/2686-9527-2022-4-1-76-90,Psychology in Education,OpenAlex,2022,False
The Development of Moral Consciousness in Older Preschool Children Through Problematic Contradictory Situations,"['Т Е Чернокова', 'Anastasiya Gulyaeva']",https://doi.org/10.17759/chp.2022180212,Cultural-Historical Psychology,OpenAlex,2022,False
Implementing XGBoost Machine Learning Ensemble Algorithm to Predict Contact Pressure of Two 3D Bodies,"['Stepan Orlov', 'Kairzhan Aubekerov', 'Stanislav Koptsev']",https://doi.org/10.1007/978-3-030-93872-7_6,Lecture notes in networks and systems,OpenAlex,2022,False
Protests in Hong Kong. Causes and possible consequences,"['Vladimir V. Semyonov', 'Petr Yu. Tsvetov']",https://doi.org/10.48137/2074-2975_2022_02_72,Nauchno-analiticheskii zhurnal Obozrevatel - Observer,OpenAlex,2022,False
Information and Communication Technologies in Language Teaching,"['Norair Asratyan', 'Svetlana Radionova', 'Rezeda Yoldizovna Mukhtarova', 'Evgenia Tsyganova', 'Gulnara Sharaeva']",https://doi.org/10.1007/978-3-031-05175-3_14,Lecture notes in information systems and organisation,OpenAlex,2022,False
MemMode method of memorizing terms and definitions for distance learning of transport organizations employees,['Mariia Koniagina'],https://doi.org/10.1016/j.trpro.2022.06.232,Transportation research procedia,OpenAlex,2022,False
"GENERAL SECONDARY MATHEMATICAL EDUCATION IN THE PRESENT-DAY PERIOD: PECULIARITIES, TENDENCIES, PROSPECTS",['Л. С. Сагателова'],https://doi.org/10.35211/2500-2635-2022-2-50-49-54,PRIMO ASPECTU,OpenAlex,2022,False
THEORETICAL AND METHODOLOGICAL APPROACHES TO ASSESSING THE CATEGORIES OF “EDUCATIONAL POTENTIAL” AND “INTELLECTUAL POTENTIAL”,['Khadizhat Magomedovna Khadzhalova'],https://doi.org/10.47576/2712-7559_2022_3_6_517,Industrial Economics,OpenAlex,2022,False
A comparative analysis of the role of the oil and gas industry in the economies of the former USSR and present-day Russia,['S. Kapkanshchikov'],https://doi.org/10.31857/s020736760020581-8,Obshchestvo i ekonomika,OpenAlex,2022,False
"Cumulative Distortions in Usability Testing: Combined Impact of Web Design, Experiment Conditions, and Type of Task and Upon User States During Internet Use","['Alexander V. Yakunin', 'Svetlana S. Bodrunova']",https://doi.org/10.1007/978-3-031-05897-4_36,Lecture notes in computer science,OpenAlex,2022,False
To the issue of training future teachers of preschool education for the organization of multi-age communities,['Svetlana Averyanova'],https://doi.org/10.54884/s181570410019964-5,Man and Education,OpenAlex,2022,False
General professional training of the future teacher as a pedagogical problem,['Olga Korneeva'],https://doi.org/10.18384/2310-7219-2022-2-107-118,Vestnik Moskovskogo gosudarstvennogo oblastnogo universiteta. Seriâ Pedagogika/Vestnik Moskovskogo gosudarstvennogo oblastnogo universiteta. Seriâ: Pedagogika,OpenAlex,2022,False
Investigation of Nonlinear Deformation and Stability of a Composite Shell under Pure Bending and Internal Pressure,"['L. P. Zheleznov', 'А. Н. Серьезнов']",https://doi.org/10.15372/pmtf20220220,Journal of Applied Mechanics and Technical Physics,OpenAlex,2022,False
ELECTRONIC MEDICAL RECORD: EXPERIENCE OF LEGAL REGULATION IN THE EEU COUNTRIES,"['Igor М. Akulin', 'E. A. Chesnokova', 'R.A. Presnyakov', 'A.E. Pryadko', 'N.E. Guryanova']",https://doi.org/10.25881/18110193_2022_1_72,Vrach i informacionnye tehnologii,OpenAlex,2022,False
Criminal liability and artificial intelligence,"['Anna Pomeranets', 'V.V. Kolentsova']",https://doi.org/10.47643/1815-1337_2022_2_273,ПРАВО И ГОСУДАРСТВО ТЕОРИЯ И ПРАКТИКА,OpenAlex,2022,False
Stress Sources of Powerlifters Aged 14-23,"['Galiya Ldokova', 'Kadriya Volkova', 'Oleg Anatolevich Razzhivin']",https://doi.org/10.1051/bioconf/20224801006,BIO Web of Conferences,OpenAlex,2022,False
Intellectual capital by digital companies,"['Larisa Kokh', 'Yuriy Kokh']",https://doi.org/10.1016/j.trpro.2022.06.235,Transportation research procedia,OpenAlex,2022,False
Medical and social assessment of the directions of prevention of loss of dental health of elderly rural residents,"['Yulia S. Stepanova', 'Наталья Алексеевна Авхачева', 'Lyudmila B. Pashchenko', 'Arman A. Oganesyan', 'А. А. Копытов']",https://doi.org/10.52575/2687-0940-2022-45-1-87-94,Актуальные проблемы медицины,OpenAlex,2022,False
Didactic Effectiveness of Distance Learning in the Context of Digitalization of Higher Education,"['Elena Yu. Sizganova', 'Anna K. Kaydashova', 'А.А. Ашин']",https://doi.org/10.1007/978-981-16-9069-3_40,Education in the Asia-Pacific region,OpenAlex,2022,False
‘RUSSOPHOBIA’ AND RELATED CONCEPTS IN GERMANY IN THE 19 TH CENTURY,['К В Душенко'],https://doi.org/10.31249/hoc/2022.02.02,Вестник культурологии,OpenAlex,2022,False
PATHOGENETIC ASPECTS OF REPRODUCTIVE HEALTH DISORDERS IN OBESE WOMEN,"['Y.A. Petrov', 'N.V. Palieva', 'D.Z. Allakhyarov']",https://doi.org/10.17513/spno.31486,Современные проблемы науки и образования,OpenAlex,2022,False
Digital Literacy Skills of Translators: Innovative Methods and Trends in Training,"['Tatiana Shvets', 'Alena Mikhailovna Klyushina', 'Шалифова Ольга Николаевна', 'Viktoria M. Volova', 'Galina Khorokhorina']",https://doi.org/10.1007/978-981-19-3112-3_37,"Smart innovation, systems and technologies",OpenAlex,2022,False
Inclusion as the key component in modern education quality management: parents&amp;apos; priorities,['Tatyana Mukhlaeva'],https://doi.org/10.54884/s181570410020203-8,Man and Education,OpenAlex,2022,False
CHARACTERISTICS OF ACTIVE AND PASSIVE SMOKING BEHAVIOUR AMONG SAINT-PETERSBURG POPULATION,"['Ekaterina V. Zaritskaya', 'И. Ш. Якубова', 'Aleksandr A. Kovshov', 'Elena S. Shalukho', 'A.V. Suvorova']",https://doi.org/10.47843/2074-9120_2022_1_11,Профилактическая и клиническая медицина,OpenAlex,2022,False
Digital Technology in the Forecasting of Dangerous Hydrological Processes,"['Dzhannet A. Tambieva', 'Madina U. Erkenova']",https://doi.org/10.1007/978-981-16-7633-8_19,"Smart innovation, systems and technologies",OpenAlex,2022,False
Mental Activity of the Brain and Emotional Stress,"['Yumatov Evgeniy Antonovich', 'Pertsov Sergey Sergeevich']",https://doi.org/10.4236/jbbs.2022.125011,Journal of Behavioral and Brain Science,OpenAlex,2022,False
The method of graphical rank analysis in the study of ratings of educational institutions,"['Р. В. Гурина', 'L. N. Leontieva', 'V. V. Kosheva']",https://doi.org/10.20913/2618-7515-2022-2-4,Professional education in the modern world,OpenAlex,2022,False
Empirical Model of Pre-University,"['A. I. Bolvachev', 'K. I. Kushnarev']",https://doi.org/10.21686/1818-4243-2022-3-4-16,Open Education,OpenAlex,2022,False
Educational and developmental activity of high school students under COVID-19 restrictions,"['Irina V. Arendachuk', 'Natalia V. Usova', 'Milena A. Klenova']",https://doi.org/10.18500/2304-9790-2022-11-2-133-140,Izvestiya of Saratov University Educational Acmeology Developmental Psychology,OpenAlex,2022,False
Exploring the potential of web 2.0 technologies for teaching second/foreign language writing in higher education,"['Liliya Bykova', 'Julia Lanskaya', 'Tatyana Perova', 'Julia Remaeva', 'Anna Voynova']",https://doi.org/10.47750/jett.2022.13.01.029,Journal for Educators Teachers and Trainers,OpenAlex,2022,False
Online design in the content of vocational training of future social work specialists,['Lyudmila V. Vandysheva'],https://doi.org/10.18287/2542-0445-2022-28-1-66-71,"Вестник Самарского университета. История, педагогика, филология",OpenAlex,2022,False
Codes of ethics for the profession of the HR manager,"['Svetlana V. Solovyova', 'Н. В. Соловова']",https://doi.org/10.18287/2542-0461-2022-13-1-88-94,Vestnik of Samara University Economics and Management,OpenAlex,2022,False
"The Relationship Between the Use of Digital Devices and Sleep Quality, Physical Activity and Eating Behavior in Preschool Children","['Daria Bukhalenkova', 'Аleksander Veraksa', 'E.A. Chichinina']",https://doi.org/10.17759/jmfp.2022110206,Journal of Modern Foreign Psychology,OpenAlex,2022,False
Mental development of preschool and primary school children during the COVID-19 pandemic,"['Daria Bukhalenkova', 'Darina M. Nechaeva']",https://doi.org/10.17759/jmfp.2022110207,Journal of Modern Foreign Psychology,OpenAlex,2022,False
Adaptive Coverage Control for Dynamic Pattern Generation,"['Keerati Fungtammasan', 'Yang Bai', 'Mikhail Svinin', 'Fumitoshi Matsuno', 'Evgeni Magid', 'Jackrit Suthakorn']",https://doi.org/10.23919/ascc56756.2022.9828107,2022 13th Asian Control Conference (ASCC),OpenAlex,2022,False
Technological Aspect of Terminological Training of Professional Workers,"['Irina V. Kulamikhina', 'Ekaterina A. Abrosimova', 'Zhanbota B. Esmurzaeva', 'Polina Vladimirovna Zakotnova', 'Veronika V. Galkina']",https://doi.org/10.33423/jhetp.v22i7.5267,Journal of Higher Education Theory and Practice,OpenAlex,2022,False
Patriotism and civic consciousness as pedagogical categories: unity and difference,['A. V. Labygina'],https://doi.org/10.31862/2218-8711-2022-3-47-57,Problems of Modern Education (Problemy Sovremennogo Obrazovaniya),OpenAlex,2022,False
Accelerated Aging as a Risk of Education Digitalization: Possibilities for Prevention,"['D S Lysenko', 'A.V. Lysenko', 'L. A. Sorokina', 'L. G. Buinov', 'А. V. Arutjunyan']",https://doi.org/10.1134/s2079057022030079,Advances in Gerontology,OpenAlex,2022,False
RELAXATION PROPERTIES OF POLYMER MATERIALS BASED ON EPOXY BINDERS,"['Nadezhda Sergeevna KANAEVA', 'Dmitry Rudolfovich NIZIN', 'Т.А. Низина']",https://doi.org/10.51608/26867818_2022_3_42,Expert Theory and Practice,OpenAlex,2022,False
From Offline Learning to the Future: Subjective Assessment and Learning Outcomes when Using Different Formats,['Yu. I. Lobanova'],https://doi.org/10.1007/978-3-031-11435-9_41,Lecture notes in networks and systems,OpenAlex,2022,False
Using ICTs for Teaching General English and Professional English to Students of Technical Majors,"['Violetta V. Petrova', 'Michail Y. Kreer']",https://doi.org/10.1007/978-3-031-11435-9_4,Lecture notes in networks and systems,OpenAlex,2022,False
FEATURES OF THE RUSSIAN LABOR MARKET CONDITION IN MODERN CONDITIONS,"['Ekaterina Maslyukova', 'Olga Yutkina', 'Margarita L. Alexandrova']",https://doi.org/10.29039/2409-6024-2022-10-2-71-75,Russian Journal of Management,OpenAlex,2022,False
Forming Professionally Important Qualities of Students of Non-Linguistic Universities by Means of the “Foreign Language” Discipline,"['Aleksei Yu. Alipichev', 'Olga V. Takanova', 'Yevgeniya B. Novikova']",https://doi.org/10.33423/jhetp.v22i7.5277,Journal of Higher Education Theory and Practice,OpenAlex,2022,False
Kinematic Analysis of an Intermediate Roller in a Planetary Gear,"['An I-Kan', 'J. N. Pankratov', 'A V Lazurkevich']",https://doi.org/10.3103/s1068798x2206003x,Russian Engineering Research,OpenAlex,2022,False
The Webcam Industry - a New Threat to Public Morality,"['Valentina N. Kufleva', 'Anna I. Litovchenko']",https://doi.org/10.24158/pep.2022.7.12,Общество политика экономика право,OpenAlex,2022,False
Innopolis University - From Zero to Hero,"['Manuel Mazzara', 'Giancarlo Succi', 'Alexander Tormasov']",https://doi.org/10.1007/978-3-030-98599-8,N/A,OpenAlex,2022,False
"Professional attitude, attitude towards senior staff, and self-perception of a law enforcement officer as determinants of their professional loyalty",['Asel Sarsenova'],https://doi.org/10.35750/2713-0622-2022-2-201-210,Russian Journal of Deviant Behavior,OpenAlex,2022,False
Quadratic programming feature selection for multicorrelated signal decoding with partial least squares,"['R.V. Isachenko', 'Vadim Strijov']",https://doi.org/10.1016/j.eswa.2022.117967,Expert Systems with Applications,OpenAlex,2022,False
Rare form of arrhythmogenic cardiomyopathy in a 5-year-old child,"['S. Г. Fetisova', 'Е. S. Sivushchina', 'O. А. Kofeynikova', 'Т. Л. Вершинина', 'Polina Sokolnikova', 'Anna Kostareva', 'A. V. Ryzhkov', 'Е. С. Васичкина']",https://doi.org/10.18705/2782-3806-2022-2-2-104-112,Russian Journal for Personalized Medicine,OpenAlex,2022,False
The Use of Digital Technologies in the Implementation of the Meta-Subject Approach as a Trend in the Development of the International Educational Environment,"['Mariia Mukhina', 'Olga V. Katkova', 'С. Е. Ревунов', 'Zhanna V. Smirnova', 'Tatyana Nikolaevna Tsapina']",https://doi.org/10.1007/978-3-031-04903-3_4,Studies in big data,OpenAlex,2022,False
Efficiency Analysis of the Forward Error Correction at the Transport Protocol Level,"['Pavel Pristupa', 'S. P. Sushchenko', 'П. Б. Михеев', 'A. N. Moiseev']",https://doi.org/10.1134/s0005117922070049,Automation and Remote Control,OpenAlex,2022,False
Improving the Stability of Satellite Synchronization of Single-Frequency Television Transmitters Under the Influence of Interference,"['S. V. Pavlov', 'V. A. Dokuchaev', 'V. V. Maklachkova']",https://doi.org/10.1109/synchroinfo55067.2022.9840977,N/A,OpenAlex,2022,False
INFLUENCE OF CONDITIONS AND ORGANIZATION OF DISTANCE LEARNING ON THE FUNCTIONAL STATE OF THE BODY OF YOUNG SCHOOL CHILDREN,"['Natalya A. Petrova', 'O.I. Yanushanetc', 'E.A. Adamova']",https://doi.org/10.47843/2074-9120_2022_2_22,Профилактическая и клиническая медицина,OpenAlex,2022,False
Digital Image of a University Teacher: A Theoretical Justification for the Feasibility of Creating,['Tatiana E. Isaeva'],https://doi.org/10.24158/spp.2022.7.18,Общество социология психология педагогика,OpenAlex,2022,False
Psychological features of participants in cyberbullying situations: analysis of role structure,"['Gaina U. Soldatova', 'Svetlana V. Chigarkova', 'Kseniya R. Kalinina']",https://doi.org/10.51217/cogexp_2022_03_01_03,Cognition and Experience,OpenAlex,2022,False
The structure of practical classes on human anatomy for foreign students studying at St. Petersburg State Pediatric Medical University in English,"['Marina A. Zimina', 'Наталья Рафаиловна Карелина', 'Aida R. Khisamutdinova', 'Linard Yu. Artyukh']",https://doi.org/10.17816/ped13389-101,Pediatrician (St Petersburg),OpenAlex,2022,False
State Factory Clerks in the Urals in the Petrine Era: Recruitment and Working and Living Conditions,['A. M. Safronova'],https://doi.org/10.15826/qr.2022.3.712,Quaestio Rossica,OpenAlex,2022,False
